               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.036676,            0.020279,                   0,             0.40361,             0.29604,             0.25146,            0.083484,            0.072667,            0.032838,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.035145,             0.01855,                   0,             0.42177,              0.2926,             0.24569,            0.080716,            0.073747,              0.0321,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.036739,            0.020794,                   0,             0.37905,             0.29432,             0.24581,            0.080597,            0.072274,             0.03301,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.036829,            0.020318,                   0,             0.34732,             0.33735,              0.2698,            0.081756,            0.072475,            0.033317,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.036818,            0.021208,                   0,             0.39469,             0.33563,             0.27036,            0.083213,            0.071388,            0.033039,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.035627,            0.020231,                   0,             0.35801,             0.32014,             0.24527,            0.069783,            0.074317,            0.033676,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.036101,            0.020538,                   0,             0.40266,             0.33219,             0.27188,            0.080335,            0.073073,            0.033147,                   0,             0.00775,             0.00775,             0.00775
                 102,             0.03553,            0.020608,                   0,             0.45463,             0.29432,              0.2675,            0.077997,            0.072777,            0.032455,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.035326,             0.01969,                   0,             0.39632,             0.34251,             0.28726,            0.090604,            0.071816,            0.033851,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.036152,            0.020342,                   0,             0.35492,             0.33907,             0.25757,            0.078519,            0.072424,            0.032926,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.035183,            0.019957,                   0,             0.39202,              0.3253,             0.26089,             0.08025,            0.073235,            0.033255,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.035728,            0.020239,                   0,             0.33248,             0.29062,             0.21679,            0.063791,             0.07646,            0.032736,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.034615,            0.019438,                   0,             0.37543,             0.27004,             0.23285,            0.068027,             0.07546,             0.03342,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.035609,            0.020838,                   0,             0.45345,             0.27194,             0.26072,            0.078465,            0.073861,            0.032726,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.035309,             0.02034,                   0,             0.39078,             0.32358,             0.25936,            0.080739,            0.073237,            0.033515,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.035139,            0.020051,                   0,             0.36552,             0.31842,             0.23276,            0.075529,            0.073395,            0.033327,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.033407,             0.01826,                   0,             0.37665,             0.34251,             0.25919,            0.075567,            0.074494,            0.033994,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.034431,            0.019199,                   0,             0.39196,             0.31325,             0.25773,            0.078257,            0.074117,            0.034103,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.034926,             0.01914,                   0,             0.39363,              0.3028,             0.26816,            0.080398,            0.074678,            0.034367,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.034261,            0.017741,                   0,             0.41532,             0.28571,             0.25474,            0.079618,            0.075348,            0.033885,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.034022,            0.019422,                   0,             0.40335,             0.29088,             0.24058,            0.073162,            0.074906,            0.033138,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.033396,            0.018834,                   0,             0.36003,             0.31497,             0.23856,            0.073053,            0.074672,            0.035147,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.033898,            0.018643,                   0,              0.3534,             0.31497,             0.23172,            0.071065,            0.074452,            0.034324,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.034389,            0.019326,                   0,             0.31413,             0.33219,             0.23133,            0.072911,            0.075323,            0.034525,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.033419,            0.018197,                   0,              0.3934,             0.29246,             0.24523,             0.07708,            0.074114,             0.03537,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.034197,            0.020293,                   0,             0.33703,             0.34423,             0.23751,            0.070901,            0.075015,            0.033884,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.033541,            0.019729,                   0,             0.39153,             0.29604,             0.23743,            0.073587,            0.075116,            0.034557,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.033058,            0.019978,                   0,              0.3792,             0.32702,             0.24084,            0.070485,            0.076016,            0.035647,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.033535,            0.019748,                   0,              0.4085,             0.28916,             0.24102,            0.073063,            0.075557,             0.03536,                   0,           0.0068006,           0.0068006,           0.0068006
